draw_no,number,freq_last_10,freq_last_20,freq_last_30,freq_last_50,freq_last_75,freq_last_100,freq_last_125,freq_last_150,freq_last_200,freq_last_300,freq_last_500,ewma_hl10,ewma_hl20,ewma_hl30,ewma_hl50,ewma_hl75,ewma_hl100,ewma_hl150,ewma_hl200
1383,27,0.0,0.15,0.2,0.18,0.2,0.21,0.176,0.17333333333333334,0.17,0.18,0.202,0.12245897824727613,0.1662791193651778,0.1769520528199082,0.1812798764986438,0.18317090464545405,0.18444815380667773,0.18499008492675256,0.18407088054788856
1383,28,0.3,0.25,0.2,0.24,0.22666666666666666,0.21,0.192,0.18666666666666668,0.18,0.18,0.168,0.24842292309909858,0.2310177672452129,0.21887046439338936,0.2027979646017334,0.1919675048363512,0.185594545203875,0.1779851921912215,0.1734724902684735
1383,29,0.4,0.25,0.23333333333333334,0.24,0.22666666666666666,0.23,0.224,0.19333333333333333,0.165,0.19333333333333333,0.172,0.25211124956841174,0.24076851772501331,0.22846083859714994,0.2114107510239392,0.19917657304553227,0.1914770546255035,0.18189068602081532,0.17612343818350107
1383,30,0.3,0.15,0.13333333333333333,0.14,0.14666666666666667,0.16,0.152,0.17333333333333334,0.165,0.17333333333333334,0.15,0.19168499048358068,0.163139774848508,0.15917851800336622,0.16068332681452746,0.1623456053558957,0.16284839451663288,0.16341176444479924,0.16420336759043105
1383,31,0.3,0.4,0.26666666666666666,0.26,0.25333333333333335,0.25,0.248,0.22666666666666666,0.21,0.19333333333333333,0.18,0.32336117072862114,0.27933569047982376,0.26038585341182,0.23889068196129515,0.22305019365430803,0.213148543747318,0.2017872844360424,0.1955334737984142
1384,1,0.3,0.3,0.26666666666666666,0.18,0.16,0.15,0.168,0.17333333333333334,0.195,0.18333333333333332,0.174,0.23785745183695706,0.2080548904579439,0.1942126587188519,0.18659351340066324,0.18382369167651175,0.18120960174471967,0.1752942409256425,0.16988277916253858
1384,2,0.1,0.1,0.06666666666666667,0.1,0.09333333333333334,0.09,0.12,0.14666666666666667,0.145,0.15333333333333332,0.174,0.10319298202065867,0.0999170927308179,0.10588899426602648,0.1206819804590652,0.1350570199308915,0.14508277840834644,0.15693706641148242,0.16284808976464688
1384,3,0.3,0.4,0.3333333333333333,0.32,0.24,0.21,0.184,0.18,0.17,0.16666666666666666,0.188,0.30335483925913914,0.27859720806528315,0.2517364545681918,0.21918082596362207,0.2011906122989021,0.19319220821877278,0.18637730214477607,0.18308689185719002
1384,4,0.2,0.15,0.13333333333333333,0.16,0.17333333333333334,0.21,0.192,0.2,0.205,0.18666666666666668,0.178,0.1799771244646333,0.17800633378637723,0.1832227035646275,0.18861018394323792,0.18873108882771983,0.18659200657974231,0.1815574266280646,0.17745768085398525
1384,5,0.0,0.1,0.06666666666666667,0.12,0.16,0.14,0.12,0.12666666666666668,0.17,0.15333333333333332,0.158,0.07998118302242806,0.11194107364027468,0.12541081710898744,0.1384423573456931,0.14614431630182764,0.15026914879244416,0.15456739736409164,0.1566914918982373
1384,6,0.0,0.0,0.16666666666666666,0.14,0.17333333333333334,0.17,0.144,0.13333333333333333,0.115,0.13,0.112,0.08190485598765879,0.1257378644425364,0.13626573047433113,0.13618905453335306,0.13163061926804184,0.12863370796738213,0.12677194159865932,0.12729989623595228
1384,7,0.0,0.1,0.13333333333333333,0.08,0.12,0.12,0.144,0.15333333333333332,0.155,0.16333333333333333,0.158,0.08463903148875086,0.10537312146962173,0.11830463350740823,0.13398866371623935,0.14346262806314924,0.14811677429985448,0.15222256757167915,0.15384878842753608
1384,8,0.0,0.1,0.06666666666666667,0.1,0.08,0.1,0.096,0.1,0.115,0.12333333333333334,0.122,0.07303563159036427,0.08533392076761534,0.09124026461430698,0.09915092536278347,0.10619242098281596,0.11153136431778837,0.11912285928229717,0.12417218121364025
1384,9,0.2,0.1,0.1,0.1,0.13333333333333333,0.13,0.136,0.14666666666666667,0.135,0.14333333333333334,0.15,0.13708712879943327,0.126241228333648,0.12832314891556446,0.1335102343384737,0.13780730532476076,0.14082985364189618,0.14486842508495237,0.1471468978606239
1384,10,0.2,0.25,0.2,0.16,0.14666666666666667,0.14,0.152,0.14,0.15,0.14,0.14,0.1841412524490374,0.16970405711987888,0.15957605608815434,0.15054080876172693,0.14616805251590903,0.14451880138520123,0.14458843961895684,0.14627053072163687
1384,11,0.2,0.15,0.13333333333333333,0.18,0.17333333333333334,0.2,0.2,0.20666666666666667,0.22,0.19666666666666666,0.188,0.15104170432259467,0.17299481470345718,0.18358405525843005,0.19356944091843215,0.1968468884482944,0.19677991100741293,0.19489494025519397,0.1933024718040851
1384,12,0.3,0.25,0.23333333333333334,0.18,0.17333333333333334,0.22,0.184,0.18,0.18,0.16333333333333333,0.15,0.2684542223847167,0.2204785119774257,0.20444472949243203,0.18967893101830968,0.17893299925474873,0.17156675040553795,0.16231551408706332,0.15712964942119687
1384,13,0.1,0.05,0.1,0.14,0.14666666666666667,0.16,0.168,0.17333333333333334,0.16,0.18,0.164,0.09381546395707205,0.12413452239734155,0.13967255179358595,0.15460303610082873,0.1620701957063555,0.1645294775730757,0.16440854850978912,0.16286124975033683
1384,14,0.0,0.05,0.03333333333333333,0.08,0.08,0.09,0.128,0.13333333333333333,0.145,0.17333333333333334,0.172,0.050064074793196765,0.07221910043567012,0.08946400751134555,0.11465288378243173,0.133916309306337,0.14547869593100513,0.15795504249006245,0.16418738547360906
1384,15,0.2,0.1,0.13333333333333333,0.1,0.13333333333333333,0.11,0.12,0.12666666666666668,0.115,0.10666666666666667,0.112,0.13177700845374787,0.12338747932209941,0.12099505255459257,0.11834754891204119,0.11655388960419023,0.11642379479690357,0.11897344858411447,0.12239120782975155
1384,16,0.2,0.1,0.16666666666666666,0.18,0.16,0.16,0.176,0.16666666666666666,0.165,0.17333333333333334,0.17,0.1379009413092722,0.15969297017791195,0.16440509247884438,0.16728244511787,0.16890039204879836,0.1693736063401328,0.1688692099957182,0.16805856882881776
1384,17,0.0,0.05,0.06666666666666667,0.08,0.08,0.11,0.112,0.12666666666666668,0.14,0.14666666666666667,0.152,0.046569036140063774,0.07223544945195563,0.08840594171077255,0.10782250370084,0.12076649157279559,0.12821456662152772,0.1362412458949022,0.14046434696013804
1384,18,0.3,0.15,0.13333333333333333,0.16,0.16,0.17,0.192,0.18,0.175,0.16333333333333333,0.154,0.20372935101569403,0.17590187400022708,0.1726154488917208,0.17110348626384025,0.1685273281998295,0.16636808400659184,0.1640030138016127,0.16298553289421386
1384,19,0.3,0.2,0.16666666666666666,0.16,0.13333333333333333,0.11,0.128,0.16666666666666666,0.165,0.17,0.188,0.21955926925554284,0.17175318123566324,0.15794484827346889,0.15517122113374773,0.16045618460934016,0.1656014217029945,0.1720308461101354,0.17515410029382347
1384,20,0.3,0.35,0.36666666666666664,0.3,0.24,0.21,0.2,0.18666666666666668,0.185,0.17,0.16,0.32402880227733843,0.28721613958865855,0.25814663317246433,0.22376793274385742,0.20162929126539,0.18933038734981505,0.17721787555093227,0.17207664753453386
1384,21,0.2,0.3,0.23333333333333334,0.24,0.2,0.22,0.216,0.20666666666666667,0.19,0.18666666666666668,0.192,0.22793769353953183,0.2192095946022647,0.2138759915567118,0.20707248572093873,0.20141446428847132,0.1977187048527041,0.1930138235781397,0.18983659431610253
1384,22,0.1,0.05,0.1,0.16,0.17333333333333334,0.16,0.2,0.18,0.165,0.15333333333333332,0.164,0.08781657116823403,0.1263397279644986,0.14476411518253884,0.1570104680466163,0.15953267947561772,0.15991179836811276,0.16092815924321946,0.16238227440332204
1384,23,0.0,0.0,0.03333333333333333,0.08,0.08,0.1,0.112,0.11333333333333333,0.135,0.14,0.17,0.024132057849815293,0.055769806308834255,0.07563841095587467,0.10047688022089951,0.11927421626831887,0.13132871672450702,0.14516742904743876,0.1523504857053922
1384,24,0.1,0.15,0.16666666666666666,0.18,0.18666666666666668,0.15,0.128,0.11333333333333333,0.105,0.11666666666666667,0.142,0.16406504482082537,0.1614924930929034,0.15349200814603078,0.13973666823163713,0.1327663095979412,0.13163341789537863,0.13453310874003122,0.13841171010420442
1384,25,0.1,0.15,0.16666666666666666,0.12,0.18666666666666668,0.17,0.16,0.16666666666666666,0.16,0.16,0.156,0.13255722238763867,0.14993593452810283,0.15617831864045575,0.15927826336602616,0.15945364767965417,0.15891653332032493,0.1578355350941407,0.15721267222407195
1384,26,0.0,0.05,0.13333333333333333,0.1,0.13333333333333333,0.14,0.12,0.10666666666666667,0.14,0.13333333333333333,0.136,0.0756178145989346,0.10647058635243153,0.11650505723681248,0.12463938579236598,0.1294701261987405,0.13199158355166582,0.13420618989597302,0.1352257008459333
1384,27,0.0,0.15,0.2,0.18,0.2,0.21,0.176,0.17333333333333334,0.17,0.18,0.202,0.11425826681459689,0.16061504213645605,0.17291046234787644,0.1787841428577115,0.1814858399167527,0.1831739898481837,0.18413578871548902,0.18342872235733168
1384,28,0.2,0.25,0.2,0.24,0.22666666666666666,0.21,0.192,0.18666666666666668,0.18,0.18,0.168,0.2317867831054702,0.22314845400925534,0.21387145607783306,0.20000598508175105,0.19020151655299,0.18431246199777404,0.1771632450289713,0.17286730611261664
1384,29,0.4,0.3,0.26666666666666666,0.26,0.24,0.23,0.232,0.2,0.17,0.19333333333333333,0.174,0.30219512184809044,0.2666307292071304,0.24608281739780669,0.22226749229914544,0.206543678172248,0.1970623140892083,0.18566876789806017,0.17899765207656018
1384,30,0.3,0.15,0.13333333333333333,0.14,0.14666666666666667,0.16,0.144,0.17333333333333334,0.165,0.17333333333333334,0.15,0.17884842010359972,0.15758263521879365,0.15554287562757932,0.1584711519608506,0.16085212114794029,0.16172344124001084,0.16265711831716306,0.16363052012481694
1384,31,0.4,0.4,0.3,0.28,0.26666666666666666,0.25,0.256,0.23333333333333334,0.215,0.19666666666666666,0.182,0.36867364893496224,0.30388416247492234,0.27727866386637257,0.24936909890500095,0.2301976754947157,0.21858409702098505,0.2054734825312463,0.19833997294315456
1385,1,0.3,0.25,0.26666666666666666,0.18,0.16,0.15,0.16,0.17333333333333334,0.195,0.18333333333333332,0.174,0.2219288498467581,0.20096777710380717,0.18977683546324434,0.1840246253501076,0.18213262173431483,0.17995781022940108,0.17448472701972947,0.1692901353717327
1385,2,0.1,0.1,0.06666666666666667,0.1,0.09333333333333334,0.09,0.12,0.14666666666666667,0.145,0.15333333333333332,0.174,0.09628245672033914,0.0965135497492496,0.10347048629452446,0.11902051596403214,0.13381457471175334,0.14408055010873203,0.15621232647169642,0.16227998680730546
1385,3,0.3,0.35,0.3333333333333333,0.3,0.24,0.21,0.184,0.18,0.17,0.16666666666666666,0.188,0.283040073171122,0.269107164407291,0.24598678599960327,0.2161632987491586,0.19933977689238885,0.19185764114977935,0.1855166063396199,0.18244818491954742
1385,4,0.2,0.15,0.13333333333333333,0.16,0.17333333333333334,0.2,0.192,0.19333333333333333,0.205,0.18666666666666668,0.178,0.16792459484742916,0.17194278458298395,0.17903789123164854,0.18601353179325403,0.1869948737154899,0.18530303354291705,0.18071898914830994,0.17683861167459355
1385,5,0.0,0.1,0.06666666666666667,0.12,0.16,0.14,0.12,0.12666666666666668,0.165,0.15333333333333332,0.158,0.074625082462069,0.10812794972799268,0.12254643008753113,0.1365363804926154,0.14479987447135972,0.1492310931725354,0.1538536006249273,0.1561448665121718
1385,6,0.0,0.0,0.16666666666666666,0.14,0.16,0.17,0.144,0.13333333333333333,0.115,0.13,0.112,0.07641993280355669,0.12145477118647348,0.13315341688896684,0.13431409956610313,0.13041969492152902,0.12774510944574097,0.1261865050831081,0.1268558047662555
1385,7,0.1,0.15,0.16666666666666666,0.1,0.13333333333333333,0.13,0.152,0.16,0.16,0.16666666666666666,0.158,0.14593801721391983,0.13584739719487263,0.1384425835094784,0.1459112977504037,0.15134226855366723,0.15400156287455674,0.15613762842619466,0.15680062535940945
1385,8,0.0,0.1,0.06666666666666667,0.08,0.08,0.1,0.096,0.1,0.11,0.12333333333333334,0.122,0.06814465383153773,0.08242713415903401,0.08915633409044844,0.0977858852672092,0.10521551311215273,0.1107609083695346,0.11857274645148236,0.12373900091985263
1385,9,0.2,0.1,0.1,0.1,0.13333333333333333,0.13,0.136,0.14666666666666667,0.135,0.14333333333333334,0.15,0.12790681388492686,0.12194098865556713,0.12539224414371594,0.13167215948062727,0.13653955909616278,0.13985700444298432,0.14419941848202733,0.14663356922435283
1385,10,0.1,0.2,0.2,0.16,0.14666666666666667,0.14,0.152,0.14,0.15,0.14,0.138,0.17180986363785988,0.1639233139380281,0.1559313339299623,0.1484682689520574,0.1448233923262198,0.14352046902512652,0.14392072599706174,0.1457602593319328
1385,11,0.2,0.15,0.1,0.18,0.17333333333333334,0.19,0.2,0.20666666666666667,0.22,0.19333333333333333,0.188,0.1409268932309284,0.16710197623769127,0.17939098964135838,0.1909045132118599,0.19503601274868276,0.19542056017493753,0.19399490974936817,0.1926281273518289
1385,12,0.4,0.3,0.26666666666666666,0.2,0.17333333333333334,0.23,0.192,0.18666666666666668,0.18,0.16666666666666666,0.152,0.31744365466549224,0.2470318755414416,0.22261523698312727,0.20083486068211717,0.18648633317393404,0.17728954711644893,0.16618396542085132,0.16007004092048446
1385,13,0.2,0.1,0.1,0.16,0.16,0.17,0.168,0.18,0.165,0.18333333333333332,0.166,0.15449993145147306,0.15396971593248152,0.15932245786750543,0.16624186597737078,0.1697786575090132,0.17030088759331377,0.1682673341497026,0.16578164630155973
1385,14,0.0,0.05,0.03333333333333333,0.08,0.08,0.09,0.128,0.12666666666666668,0.145,0.17333333333333334,0.172,0.04671143347281886,0.06975905275308593,0.08742064675578755,0.11307442364336999,0.1326843579546233,0.14447373264278718,0.15722560150712092,0.1636146103223591
1385,15,0.2,0.1,0.1,0.1,0.13333333333333333,0.11,0.12,0.12,0.115,0.10666666666666667,0.112,0.12295229641337156,0.119184448811679,0.1182315217349456,0.11671822322610548,0.11548166231097153,0.11561954205805994,0.11842402573625196,0.12196424054250148
1385,16,0.1,0.1,0.13333333333333333,0.18,0.16,0.16,0.176,0.16666666666666666,0.165,0.17333333333333334,0.17,0.12866612780553197,0.15425324136875704,0.16065007497705688,0.1649794182521489,0.16734660769372392,0.1682035775927921,0.16808936706961738,0.16747228887861262
1385,17,0.1,0.1,0.1,0.1,0.09333333333333334,0.12,0.112,0.13333333333333333,0.145,0.15,0.154,0.11041745556594201,0.10383851593701268,0.10922677877725265,0.12010537499388564,0.12885492318198163,0.13423683916213455,0.14023010895800087,0.14346287612396197
1385,18,0.3,0.15,0.13333333333333333,0.16,0.16,0.17,0.184,0.18,0.175,0.16333333333333333,0.154,0.19008620584202532,0.16991001042278006,0.16867290659029704,0.16874785399527492,0.16697697581294021,0.16521881733432886,0.16324564311114964,0.1624169504602726
1385,19,0.3,0.2,0.16666666666666666,0.16,0.13333333333333333,0.11,0.128,0.16666666666666666,0.16,0.16666666666666666,0.188,0.20485604181313455,0.1659026373639402,0.15433738295325455,0.15303493306833854,0.15898008200059724,0.16445745111525192,0.17123640265644993,0.17454306725983948
1385,20,0.3,0.35,0.36666666666666664,0.3,0.24,0.21,0.2,0.18666666666666668,0.185,0.17,0.16,0.30232956273291384,0.2774325034822348,0.25225055592221207,0.22068725347453627,0.19977442027016812,0.18802249764532597,0.1763994782443391,0.17147635033427164
1385,21,0.1,0.3,0.23333333333333334,0.22,0.2,0.22,0.216,0.20666666666666667,0.19,0.18666666666666668,0.192,0.2126733880871894,0.2117425110752151,0.20899105715839952,0.2042216576054665,0.19956156957519725,0.19635286885521064,0.1921224801238717,0.1891743407348756
1385,22,0.1,0.05,0.1,0.16,0.17333333333333334,0.16,0.192,0.18,0.165,0.15333333333333332,0.162,0.08193575810360235,0.12203613302739141,0.1414576982221812,0.15484885852533026,0.15806507257142116,0.15880713155979134,0.16018498832058986,0.1618157964640249
1385,23,0.0,0.0,0.03333333333333333,0.08,0.08,0.09,0.112,0.11333333333333333,0.135,0.14,0.17,0.02251600612755246,0.05387008197080505,0.07391082726205901,0.09909358531288016,0.11817696356834917,0.13042150114801118,0.14449704163551352,0.15181900411658927
1385,24,0.1,0.15,0.16666666666666666,0.18,0.18666666666666668,0.15,0.128,0.11333333333333333,0.105,0.11666666666666667,0.142,0.1530780995757951,0.1559914659270801,0.1499862458348844,0.13781287221803237,0.13154493756776464,0.13072409745061572,0.13391183092875983,0.13792885456715434
1385,25,0.1,0.15,0.16666666666666666,0.12,0.17333333333333334,0.17,0.16,0.16666666666666666,0.16,0.16,0.156,0.12368026175414837,0.14482856617199155,0.15261120091282132,0.15708543243628398,0.15798676782153862,0.157818741778713,0.1571066459998314,0.15666422867676896
1385,26,0.0,0.05,0.1,0.1,0.13333333333333333,0.14,0.12,0.10666666666666667,0.14,0.13333333333333333,0.136,0.07055391576871961,0.10284380731974348,0.11384407805195369,0.12292343852841646,0.128279077118884,0.1310797889072728,0.1335864218054373,0.13475395984688215
1385,27,0.0,0.1,0.2,0.16,0.18666666666666668,0.21,0.176,0.16666666666666666,0.165,0.18,0.2,0.10660673249383407,0.15514390417139773,0.16896118192980178,0.17632276871964156,0.1798162768369422,0.181908628387691,0.18328544428458057,0.18278882292846418
1385,28,0.2,0.25,0.2,0.24,0.22666666666666666,0.2,0.192,0.18,0.18,0.17666666666666667,0.168,0.21626471563959,0.21554719847095488,0.20898662527000156,0.19725244356922877,0.1884517743697623,0.18303923599940056,0.17634510000771836,0.17226425066399484
1385,29,0.4,0.35,0.3,0.26,0.24,0.24,0.24,0.20666666666666667,0.175,0.19333333333333333,0.176,0.34892502702894646,0.29161197882404455,0.2633023096464055,0.23297476560757696,0.21384301007039236,0.20260898806716143,0.1894293732261352,0.1818617560553886
1385,30,0.2,0.15,0.13333333333333333,0.14,0.14666666666666667,0.16,0.144,0.17333333333333334,0.165,0.17333333333333334,0.15,0.1668714764408933,0.15221479216554465,0.15199027143841723,0.156289432772382,0.15937237615570843,0.1606062596468546,0.16190596301121468,0.16305968762362782
1385,31,0.4,0.35,0.3,0.28,0.26666666666666666,0.24,0.256,0.23333333333333334,0.215,0.19333333333333333,0.18,0.3439846775665785,0.29353275231942777,0.27094561043115445,0.24593596081418562,0.22807999215236535,0.21707412340258977,0.2045246000093386,0.19764805493938264
1386,1,0.3,0.3,0.3,0.2,0.17333333333333334,0.16,0.168,0.18,0.195,0.18666666666666668,0.176,0.2740339471440363,0.22818574792299257,0.20828235811656914,0.19525839951057683,0.1896565208140586,0.1856226390348274,0.17829695118864833,0.1721880209804793
1386,2,0.1,0.1,0.06666666666666667,0.1,0.09333333333333334,0.09,0.112,0.14666666666666667,0.145,0.15333333333333332,0.174,0.0898347086262912,0.09322594393629562,0.10110721712143357,0.11738192534188721,0.13258355929007823,0.1430852456466702,0.15549093896264582,0.16171388201141876
1386,3,0.2,0.3,0.3,0.3,0.24,0.21,0.184,0.18,0.17,0.16666666666666666,0.188,0.2640857261956488,0.25994038647495354,0.24036844004261382,0.21318731472393962,0.197505968131001,0.1905322938619398,0.18465989185646992,0.1818117244753744
1386,4,0.2,0.15,0.13333333333333333,0.16,0.17333333333333334,0.19,0.184,0.19333333333333333,0.205,0.18666666666666668,0.178,0.15667918708310322,0.16608578212520309,0.17494866014445157,0.18345262852107708,0.18527463080612214,0.18402296530345189,0.179884430030189,0.17622171991772026
